price,bread,hotcake,milk_or_sour_milk,cheese_cottage_cheese,others,week_day_0,week_day_1,week_day_2,week_day_3,week_day_4
99.76,0,0,0,1,0,0,0,0,1,0
84.39,0,0,0,1,0,0,0,0,1,0
99.79,0,0,0,1,0,0,0,0,1,0
119.86,0,0,0,1,0,0,0,0,1,0
30.58,0,0,0,1,0,0,0,0,1,0
18.67,0,0,0,1,0,0,0,0,1,0
29.27,0,0,0,1,0,0,0,0,1,0
22.21,0,0,0,1,0,0,0,0,1,0
42.53,0,0,0,1,0,0,0,0,1,0
5.41,0,0,0,1,0,0,0,0,1,0
18.64,0,0,0,1,0,0,0,0,1,0
17.16,0,0,0,1,0,0,0,0,1,0
17.93,0,0,0,1,0,0,0,0,1,0
24.17,0,0,0,1,0,0,0,0,1,0
9.73,0,0,0,1,0,0,0,0,1,0
4.43,0,0,0,1,0,0,0,0,1,0
11.48,0,0,0,1,0,0,0,0,1,0
7.33,1,0,0,0,0,0,0,0,1,0
3.84,1,0,0,0,0,0,0,0,1,0
6.58,1,0,0,0,0,0,0,0,1,0
3.8,1,0,0,0,0,0,0,0,1,0
5.94,1,0,0,0,0,0,0,0,1,0
4.18,1,0,0,0,0,0,0,0,1,0
4.27,1,0,0,0,0,0,0,0,1,0
4.94,1,0,0,0,0,0,0,0,1,0
4.18,1,0,0,0,0,0,0,0,1,0
9.97,1,0,0,0,0,0,0,0,1,0
10.96,1,0,0,0,0,0,0,0,1,0
10.0,1,0,0,0,0,0,0,0,1,0
10.95,1,0,0,0,0,0,0,0,1,0
9.93,1,0,0,0,0,0,0,0,1,0
2.98,1,0,0,0,0,0,0,0,1,0
6.5,1,0,0,0,0,0,0,0,1,0
8.42,1,0,0,0,0,0,0,0,1,0
3.07,1,0,0,0,0,0,0,0,1,0
5.06,1,0,0,0,0,0,0,0,1,0
6.98,0,1,0,0,0,0,0,0,1,0
2.47,0,0,1,0,0,0,0,0,0,1
3.86,1,0,0,0,0,0,0,0,0,1
5.99,1,0,0,0,0,0,0,0,0,1
4.7,1,0,0,0,0,0,0,0,0,1
7.68,1,0,0,0,0,0,0,0,0,1
5.27,1,0,0,0,0,0,0,0,0,1
4.74,1,0,0,0,0,0,0,0,0,1
6.36,1,0,0,0,0,0,0,0,0,1
4.37,1,0,0,0,0,0,0,0,0,1
6.39,1,0,0,0,0,0,0,0,0,1
5.91,1,0,0,0,0,0,0,0,0,1
12.0,0,1,0,0,0,0,0,0,0,1
2.95,1,0,0,0,0,0,0,0,0,1
6.0,1,0,0,0,0,0,0,0,0,1
4.47,1,0,0,0,0,0,0,0,0,1
7.44,1,0,0,0,0,0,0,0,0,1
8.0,0,1,0,0,0,0,0,0,0,1
6.0,0,1,0,0,0,0,0,0,0,1
13.09,0,0,1,0,0,0,0,0,0,1
9.25,0,0,1,0,0,0,0,0,0,1
14.89,0,0,1,0,0,0,0,0,0,1
8.32,0,0,1,0,0,0,0,0,0,1
8.38,0,0,1,0,0,0,0,0,0,1
8.37,0,0,1,0,0,0,0,0,0,1
7.48,0,0,1,0,0,0,0,0,0,1
9.19,0,0,1,0,0,0,0,0,0,1
5.72,0,0,1,0,0,0,0,0,0,1
6.32,0,0,1,0,0,0,0,0,0,1
8.28,0,0,1,0,0,0,0,0,0,1
9.0,1,0,0,0,0,0,0,0,0,1
8.07,0,0,0,0,1,0,0,0,0,1
24.8,0,0,0,0,1,0,0,0,0,1
18.15,0,0,0,0,1,0,0,0,0,1
10.73,0,0,0,0,1,0,0,0,0,1
29.98,0,0,0,0,1,0,0,0,0,1
30.93,0,0,0,0,1,0,0,0,0,1
22.97,0,0,0,0,1,0,0,0,0,1
46.82,0,0,0,0,1,0,0,0,0,1
5.55,0,0,1,0,0,0,0,0,0,1
9.61,0,0,1,0,0,0,0,0,0,1
8.62,0,0,1,0,0,0,0,0,0,1
7.01,0,0,1,0,0,0,0,0,0,1
4.85,0,0,1,0,0,0,0,0,0,1
7.44,0,0,1,0,0,0,0,0,0,1
4.07,0,0,1,0,0,0,0,0,0,1
4.88,0,0,1,0,0,0,0,0,0,1
6.32,0,0,1,0,0,0,0,0,0,1
8.94,0,1,0,0,0,0,0,0,0,1
5.98,0,1,0,0,0,0,0,0,0,1
5.99,0,1,0,0,0,0,0,0,0,1
5.98,0,1,0,0,0,0,0,0,0,1
6.0,0,1,0,0,0,0,0,0,0,1
5.95,0,1,0,0,0,0,0,0,0,1
6.0,0,1,0,0,0,0,0,0,0,1
6.0,0,1,0,0,0,0,0,0,0,1
6.0,0,1,0,0,0,0,0,0,0,1
7.0,0,1,0,0,0,0,0,0,0,1
6.97,0,1,0,0,0,0,0,0,0,1
5.98,0,1,0,0,0,0,0,0,0,1
9.0,0,1,0,0,0,0,0,0,0,1
6.96,1,0,0,0,0,0,0,0,0,1
5.98,0,1,0,0,0,0,0,0,0,1
8.99,0,1,0,0,0,0,0,0,0,1
111.92,0,0,0,1,0,0,0,0,0,1
31.87,0,0,0,1,0,0,0,0,0,1
8.0,0,1,0,0,0,0,0,0,0,1
6.52,0,0,1,0,0,0,0,0,0,1
10.21,0,0,1,0,0,0,0,0,0,1
8.0,0,1,0,0,0,0,0,0,0,1
5.0,0,1,0,0,0,0,0,0,0,1
6.23,0,0,0,0,1,0,0,0,0,1
10.9,0,0,0,0,1,0,0,0,0,1
13.78,0,0,0,0,1,0,0,0,0,1
7.13,0,0,1,0,0,0,0,0,0,1
8.96,0,1,0,0,0,0,0,0,0,1
29.92,0,0,0,1,0,0,0,0,0,1
98.85,0,0,0,1,0,0,0,0,0,1
159.69,0,0,0,1,0,0,0,0,0,1
149.61,0,0,0,1,0,0,0,0,0,1
17.0,0,0,0,1,0,0,0,0,0,1
84.67,0,0,0,1,0,0,0,0,0,1
6.08,0,0,0,1,0,0,0,0,0,1
30.57,0,0,0,1,0,0,0,0,0,1
18.02,0,0,0,1,0,0,0,0,0,1
7.4,1,0,0,0,0,0,0,0,0,1
3.86,1,0,0,0,0,0,0,0,0,1
6.62,1,0,0,0,0,0,0,0,0,1
3.78,1,0,0,0,0,0,0,0,0,1
4.22,1,0,0,0,0,0,0,0,0,1
6.66,1,0,0,0,0,0,0,0,0,1
4.3,1,0,0,0,0,0,0,0,0,1
7.32,1,0,0,0,0,0,0,0,0,1
4.98,1,0,0,0,0,0,0,0,0,1
4.13,1,0,0,0,0,0,0,0,0,1
5.29,1,0,0,0,0,0,0,0,0,1
9.92,1,0,0,0,0,0,0,0,0,1
9.98,1,0,0,0,0,0,0,0,0,1
2.99,1,0,0,0,0,0,0,0,0,1
7.1,1,0,0,0,0,0,0,0,0,1
8.44,1,0,0,0,0,0,0,0,0,1
3.09,1,0,0,0,0,0,0,0,0,1
3.56,1,0,0,0,0,0,0,0,0,1
6.97,0,1,0,0,0,0,0,0,0,1
2.34,0,0,1,0,0,1,0,0,0,0
3.86,1,0,0,0,0,1,0,0,0,0
5.97,1,0,0,0,0,1,0,0,0,0
4.69,1,0,0,0,0,1,0,0,0,0
5.29,1,0,0,0,0,1,0,0,0,0
4.76,1,0,0,0,0,1,0,0,0,0
6.5,1,0,0,0,0,1,0,0,0,0
4.37,1,0,0,0,0,1,0,0,0,0
6.47,1,0,0,0,0,1,0,0,0,0
3.95,1,0,0,0,0,1,0,0,0,0
5.96,1,0,0,0,0,1,0,0,0,0
11.98,0,1,0,0,0,1,0,0,0,0
6.58,0,0,1,0,0,1,0,0,0,0
2.97,1,0,0,0,0,1,0,0,0,0
5.98,0,1,0,0,0,1,0,0,0,0
18.04,0,0,1,0,0,1,0,0,0,0
13.81,0,0,1,0,0,1,0,0,0,0
8.38,0,0,1,0,0,1,0,0,0,0
8.35,0,0,1,0,0,1,0,0,0,0
13.6,0,0,1,0,0,1,0,0,0,0
11.88,0,0,1,0,0,1,0,0,0,0
11.82,0,0,1,0,0,1,0,0,0,0
8.36,0,0,1,0,0,1,0,0,0,0
13.52,0,0,1,0,0,1,0,0,0,0
13.6,0,0,1,0,0,1,0,0,0,0
6.15,0,0,1,0,0,1,0,0,0,0
7.49,0,0,1,0,0,1,0,0,0,0
9.17,0,0,1,0,0,1,0,0,0,0
5.76,0,0,1,0,0,1,0,0,0,0
6.41,0,0,1,0,0,1,0,0,0,0
8.37,0,0,1,0,0,1,0,0,0,0
8.35,0,0,1,0,0,1,0,0,0,0
8.29,0,0,1,0,0,1,0,0,0,0
8.28,0,0,1,0,0,1,0,0,0,0
7.77,0,0,1,0,0,1,0,0,0,0
6.21,0,0,1,0,0,1,0,0,0,0
8.98,0,1,0,0,0,1,0,0,0,0
8.96,1,0,0,0,0,1,0,0,0,0
10.6,0,0,0,0,1,1,0,0,0,0
26.12,0,0,0,0,1,1,0,0,0,0
17.9,0,0,0,0,1,1,0,0,0,0
10.94,0,0,0,0,1,1,0,0,0,0
26.04,0,0,0,0,1,1,0,0,0,0
8.07,0,0,0,0,1,1,0,0,0,0
14.97,0,0,0,0,1,1,0,0,0,0
18.18,0,0,0,0,1,1,0,0,0,0
24.99,0,0,0,0,1,1,0,0,0,0
10.62,0,0,0,0,1,1,0,0,0,0
19.9,0,0,0,0,1,1,0,0,0,0
23.23,0,0,0,0,1,1,0,0,0,0
23.09,0,0,0,0,1,1,0,0,0,0
31.0,0,0,0,0,1,1,0,0,0,0
22.94,0,0,0,0,1,1,0,0,0,0
28.77,0,0,0,0,1,1,0,0,0,0
28.92,0,0,0,0,1,1,0,0,0,0
4.8,0,0,1,0,0,1,0,0,0,0
7.31,0,0,1,0,0,1,0,0,0,0
6.94,0,0,1,0,0,1,0,0,0,0
5.55,0,0,1,0,0,1,0,0,0,0
9.66,0,0,1,0,0,1,0,0,0,0
8.75,0,0,1,0,0,1,0,0,0,0
7.08,0,0,1,0,0,1,0,0,0,0
4.86,0,0,1,0,0,1,0,0,0,0
17.72,0,0,1,0,0,1,0,0,0,0
7.41,0,0,1,0,0,1,0,0,0,0
6.31,0,0,1,0,0,1,0,0,0,0
6.32,0,0,1,0,0,1,0,0,0,0
10.4,0,0,1,0,0,1,0,0,0,0
10.74,0,0,1,0,0,1,0,0,0,0
6.62,0,0,1,0,0,1,0,0,0,0
4.98,0,0,1,0,0,1,0,0,0,0
17.95,1,0,0,0,0,1,0,0,0,0
5.99,0,1,0,0,0,1,0,0,0,0
6.0,0,1,0,0,0,1,0,0,0,0
5.99,0,1,0,0,0,1,0,0,0,0
13.0,0,1,0,0,0,1,0,0,0,0
5.99,0,1,0,0,0,1,0,0,0,0
5.98,0,1,0,0,0,1,0,0,0,0
5.98,0,1,0,0,0,1,0,0,0,0
5.96,0,1,0,0,0,1,0,0,0,0
7.0,0,1,0,0,0,1,0,0,0,0
7.0,0,1,0,0,0,1,0,0,0,0
5.95,0,1,0,0,0,1,0,0,0,0
6.0,0,1,0,0,0,1,0,0,0,0
10.09,0,1,0,0,0,1,0,0,0,0
8.97,0,1,0,0,0,1,0,0,0,0
16.25,0,0,0,1,0,1,0,0,0,0
6.95,1,0,0,0,0,1,0,0,0,0
5.97,0,1,0,0,0,1,0,0,0,0
9.0,0,1,0,0,0,1,0,0,0,0
7.15,0,0,0,1,0,1,0,0,0,0
111.49,0,0,0,1,0,1,0,0,0,0
31.8,0,0,0,1,0,1,0,0,0,0
5.32,0,0,1,0,0,1,0,0,0,0
3.78,0,1,0,0,0,1,0,0,0,0
7.94,0,1,0,0,0,1,0,0,0,0
6.52,0,0,1,0,0,1,0,0,0,0
7.07,0,0,1,0,0,1,0,0,0,0
13.07,0,0,0,0,1,1,0,0,0,0
10.22,0,0,1,0,0,1,0,0,0,0
18.81,0,0,1,0,0,1,0,0,0,0
12.54,0,0,1,0,0,1,0,0,0,0
8.0,0,1,0,0,0,1,0,0,0,0
6.26,0,0,0,0,1,1,0,0,0,0
11.01,0,0,0,0,1,1,0,0,0,0
17.12,0,0,0,0,1,1,0,0,0,0
12.63,0,0,0,0,1,1,0,0,0,0
12.16,0,0,0,0,1,1,0,0,0,0
9.34,0,0,0,0,1,1,0,0,0,0
13.68,0,0,0,0,1,1,0,0,0,0
7.1,0,0,1,0,0,1,0,0,0,0
6.54,0,0,1,0,0,1,0,0,0,0
9.0,0,1,0,0,0,1,0,0,0,0
9.35,0,0,0,0,1,1,0,0,0,0
104.74,0,0,0,1,0,1,0,0,0,0
35.22,0,0,0,1,0,1,0,0,0,0
129.58,0,0,0,1,0,1,0,0,0,0
69.5,0,0,0,1,0,1,0,0,0,0
89.39,0,0,0,1,0,1,0,0,0,0
7.02,0,0,0,1,0,1,0,0,0,0
9.03,0,0,0,1,0,1,0,0,0,0
57.7,0,0,0,1,0,1,0,0,0,0
99.8,0,0,0,1,0,1,0,0,0,0
148.78,0,0,0,1,0,1,0,0,0,0
83.72,0,0,0,1,0,1,0,0,0,0
210.0,0,0,0,1,0,1,0,0,0,0
99.79,0,0,0,1,0,1,0,0,0,0
119.79,0,0,0,1,0,1,0,0,0,0
30.49,0,0,0,1,0,1,0,0,0,0
129.64,0,0,0,1,0,1,0,0,0,0
6.03,0,0,0,1,0,1,0,0,0,0
26.16,0,0,0,1,0,1,0,0,0,0
30.59,0,0,0,1,0,1,0,0,0,0
6.21,0,0,0,1,0,1,0,0,0,0
15.96,0,0,0,1,0,1,0,0,0,0
14.37,0,0,0,1,0,1,0,0,0,0
18.82,0,0,0,1,0,1,0,0,0,0
16.76,0,0,0,1,0,1,0,0,0,0
18.02,0,0,0,1,0,1,0,0,0,0
24.14,0,0,0,1,0,1,0,0,0,0
9.76,0,0,0,1,0,1,0,0,0,0
21.43,0,0,0,1,0,1,0,0,0,0
9.05,0,0,0,1,0,1,0,0,0,0
9.07,0,0,0,1,0,1,0,0,0,0
3.87,1,0,0,0,0,1,0,0,0,0
6.64,1,0,0,0,0,1,0,0,0,0
3.81,1,0,0,0,0,1,0,0,0,0
6.0,1,0,0,0,0,1,0,0,0,0
4.21,1,0,0,0,0,1,0,0,0,0
6.68,1,0,0,0,0,1,0,0,0,0
4.3,1,0,0,0,0,1,0,0,0,0
4.97,1,0,0,0,0,1,0,0,0,0
4.2,1,0,0,0,0,1,0,0,0,0
5.29,1,0,0,0,0,1,0,0,0,0
9.99,1,0,0,0,0,1,0,0,0,0
9.95,1,0,0,0,0,1,0,0,0,0
10.98,1,0,0,0,0,1,0,0,0,0
9.94,1,0,0,0,0,1,0,0,0,0
2.99,1,0,0,0,0,1,0,0,0,0
6.5,1,0,0,0,0,1,0,0,0,0
8.44,1,0,0,0,0,1,0,0,0,0
3.09,1,0,0,0,0,1,0,0,0,0
3.56,1,0,0,0,0,1,0,0,0,0
5.09,1,0,0,0,0,1,0,0,0,0
6.97,0,1,0,0,0,1,0,0,0,0
3.87,1,0,0,0,0,0,1,0,0,0
5.9,1,0,0,0,0,0,1,0,0,0
4.71,1,0,0,0,0,0,1,0,0,0
5.32,1,0,0,0,0,0,1,0,0,0
4.32,1,0,0,0,0,0,1,0,0,0
5.95,1,0,0,0,0,0,1,0,0,0
12.0,0,1,0,0,0,0,1,0,0,0
6.61,0,0,1,0,0,0,1,0,0,0
2.98,1,0,0,0,0,0,1,0,0,0
6.24,0,0,1,0,0,0,1,0,0,0
18.04,0,0,1,0,0,0,1,0,0,0
13.01,0,0,1,0,0,0,1,0,0,0
8.38,0,0,1,0,0,0,1,0,0,0
8.23,0,0,1,0,0,0,1,0,0,0
8.38,0,0,1,0,0,0,1,0,0,0
8.36,0,0,1,0,0,0,1,0,0,0
7.45,0,0,1,0,0,0,1,0,0,0
9.17,0,0,1,0,0,0,1,0,0,0
5.67,0,0,1,0,0,0,1,0,0,0
6.36,0,0,1,0,0,0,1,0,0,0
8.31,0,0,1,0,0,0,1,0,0,0
8.25,0,0,1,0,0,0,1,0,0,0
8.34,0,0,1,0,0,0,1,0,0,0
7.84,0,0,1,0,0,0,1,0,0,0
8.07,0,0,1,0,0,0,1,0,0,0
9.0,0,1,0,0,0,0,1,0,0,0
9.95,1,0,0,0,0,0,1,0,0,0
15.04,0,0,0,0,1,0,1,0,0,0
18.12,0,0,0,0,1,0,1,0,0,0
25.0,0,0,0,0,1,0,1,0,0,0
23.14,0,0,0,0,1,0,1,0,0,0
35.84,0,0,0,0,1,0,1,0,0,0
22.91,0,0,0,0,1,0,1,0,0,0
17.09,0,0,0,0,1,0,1,0,0,0
29.79,0,0,0,0,1,0,1,0,0,0
4.82,0,0,1,0,0,0,1,0,0,0
6.9,0,0,1,0,0,0,1,0,0,0
5.55,0,0,1,0,0,0,1,0,0,0
9.63,0,0,1,0,0,0,1,0,0,0
8.74,0,0,1,0,0,0,1,0,0,0
7.0,0,0,1,0,0,0,1,0,0,0
4.88,0,0,1,0,0,0,1,0,0,0
7.44,0,0,1,0,0,0,1,0,0,0
6.62,0,0,1,0,0,0,1,0,0,0
4.98,0,0,1,0,0,0,1,0,0,0
17.93,1,0,0,0,0,0,1,0,0,0
9.0,0,1,0,0,0,0,1,0,0,0
6.0,0,1,0,0,0,0,1,0,0,0
12.97,0,1,0,0,0,0,1,0,0,0
5.98,0,1,0,0,0,0,1,0,0,0
6.0,0,1,0,0,0,0,1,0,0,0
5.97,0,1,0,0,0,0,1,0,0,0
6.0,0,1,0,0,0,0,1,0,0,0
6.84,0,1,0,0,0,0,1,0,0,0
6.0,0,1,0,0,0,0,1,0,0,0
8.95,0,1,0,0,0,0,1,0,0,0
6.96,1,0,0,0,0,0,1,0,0,0
5.97,0,1,0,0,0,0,1,0,0,0
31.01,0,0,0,1,0,0,1,0,0,0
7.79,0,1,0,0,0,0,1,0,0,0
6.53,0,0,1,0,0,0,1,0,0,0
10.24,0,0,1,0,0,0,1,0,0,0
8.0,0,1,0,0,0,0,1,0,0,0
4.97,0,1,0,0,0,0,1,0,0,0
6.21,0,0,0,0,1,0,1,0,0,0
11.03,0,0,0,0,1,0,1,0,0,0
12.53,0,0,0,0,1,0,1,0,0,0
12.15,0,0,0,0,1,0,1,0,0,0
7.12,0,0,1,0,0,0,1,0,0,0
6.5,0,0,1,0,0,0,1,0,0,0
103.06,0,0,0,1,0,0,1,0,0,0
128.94,0,0,0,1,0,0,1,0,0,0
159.69,0,0,0,1,0,0,1,0,0,0
99.92,0,0,0,1,0,0,1,0,0,0
169.41,0,0,0,1,0,0,1,0,0,0
-35.18,0,0,0,1,0,0,1,0,0,0
149.1,0,0,0,1,0,0,1,0,0,0
18.52,0,0,0,1,0,0,1,0,0,0
97.15,0,0,0,1,0,0,1,0,0,0
26.14,0,0,0,1,0,0,1,0,0,0
30.95,0,0,0,1,0,0,1,0,0,0
6.23,0,0,0,1,0,0,1,0,0,0
17.27,0,0,0,1,0,0,1,0,0,0
18.01,0,0,0,1,0,0,1,0,0,0
24.16,0,0,0,1,0,0,1,0,0,0
21.41,0,0,0,1,0,0,1,0,0,0
3.82,1,0,0,0,0,0,1,0,0,0
6.66,1,0,0,0,0,0,1,0,0,0
3.82,1,0,0,0,0,0,1,0,0,0
4.2,1,0,0,0,0,0,1,0,0,0
4.22,1,0,0,0,0,0,1,0,0,0
5.3,1,0,0,0,0,0,1,0,0,0
9.86,1,0,0,0,0,0,1,0,0,0
9.97,1,0,0,0,0,0,1,0,0,0
12.39,1,0,0,0,0,0,1,0,0,0
9.96,1,0,0,0,0,0,1,0,0,0
3.0,1,0,0,0,0,0,1,0,0,0
6.39,1,0,0,0,0,0,1,0,0,0
8.5,1,0,0,0,0,0,1,0,0,0
3.08,1,0,0,0,0,0,1,0,0,0
3.56,1,0,0,0,0,0,1,0,0,0
5.09,1,0,0,0,0,0,1,0,0,0
7.0,0,1,0,0,0,0,1,0,0,0
2.51,0,0,1,0,0,0,0,1,0,0
3.86,1,0,0,0,0,0,0,1,0,0
5.99,1,0,0,0,0,0,0,1,0,0
4.71,1,0,0,0,0,0,0,1,0,0
5.29,1,0,0,0,0,0,0,1,0,0
4.37,1,0,0,0,0,0,0,1,0,0
5.9,1,0,0,0,0,0,0,1,0,0
11.97,0,1,0,0,0,0,0,1,0,0
6.61,0,0,1,0,0,0,0,1,0,0
2.98,1,0,0,0,0,0,0,1,0,0
5.96,1,0,0,0,0,0,0,1,0,0
5.88,0,1,0,0,0,0,0,1,0,0
10.6,0,0,1,0,0,0,0,1,0,0
8.36,0,0,1,0,0,0,0,1,0,0
8.33,0,0,1,0,0,0,0,1,0,0
8.35,0,0,1,0,0,0,0,1,0,0
8.35,0,0,1,0,0,0,0,1,0,0
7.49,0,0,1,0,0,0,0,1,0,0
9.17,0,0,1,0,0,0,0,1,0,0
6.39,0,0,1,0,0,0,0,1,0,0
8.37,0,0,1,0,0,0,0,1,0,0
8.35,0,0,1,0,0,0,0,1,0,0
8.37,0,0,1,0,0,0,0,1,0,0
8.36,0,0,1,0,0,0,0,1,0,0
8.97,0,1,0,0,0,0,0,1,0,0
